2.0,"['19', '3', '6', '2', '11', '14', '10', '1', '8']",4.574667870004015,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.06693270421679529, 0.10015294860290941, 0.12203584425797456, 0.12875770737252223, 0.12289517710990742, 0.10890215175175805, 0.09103405867693411, 0.07255318599578124, 0.05555008159597771, 0.0410904466384967, 0.029492790043994896, 0.020611402891395507, 0.014064645753373219, 0.009392467866001822, 0.006150320739894594, 0.0039554275498201175, 0.0025019370590806046, 0.0015583856150306462, 0.0009568656068590706, 0.0005797106904099656, 0.00034683025014876266, 0.0002050643241861189, 0.00011990002353763296, 6.936888502197609e-5, 3.97339706737415e-5, 2.254367776313314e-5, 1.2675013804487118e-5, 7.064987277632022e-6, 3.905506229170655e-6, 2.1418889132442522e-6, 1.165760012513244e-6, 6.298576669226462e-7, 3.37921441586685e-7, 1.8006927895077016e-7, 9.532719506425386e-8, 5.0146782442439854e-8, 2.6218496126770378e-8, 1.3626818859231787e-8, 7.041763248713359e-9, 3.618611311723741e-9, 1.8494598171944281e-9",ARI
9.0,"['8', '5', '9', '6', '10', '2', '3', '12', '4']",4.514269390496876,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.06831151351446504, 0.10178950609195979, 0.12386283702902828, 0.13017981721655486, 0.12367382245593884, 0.10901807332692086, 0.09060880732946834, 0.07177079137579474, 0.05459427063483293, 0.040108853082867144, 0.028584678857067596, 0.019830620065164357, 0.013429874872953758, 0.008899154231567258, 0.005781107522032976, 0.0036878682287599276, 0.00231343138382428, 0.0014288531555995852, 0.0008698296018335295, 0.0005224043970703849, 0.0003097916078929102, 0.00018152970933802456, 0.00010517978733151112, 6.029565763040479e-5, 3.421738362436971e-5, 1.9232264264755642e-5, 1.0711102833117165e-5, 5.913415088408161e-6, 3.2374899769696795e-6, 1.7583150174109695e-6, 9.476405210593622e-7, 5.069663876343798e-7, 2.6929216355590164e-7, 1.4206564720512368e-7, 7.4452495337819e-8, 3.876959020989174e-8, 2.0063903685160275e-8, 1.0321351125942882e-8, 5.278783005632488e-9, 2.6846119429788294e-9, 1.357842686342419e-9",BOS
4.0,"['3', '4', '6', '7', '2', '1', '16', '11', '14']",4.925800430574967,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.05669598087597236, 0.08832582010850787, 0.11162203962816204, 0.1218028477827712, 0.12008035817282936, 0.10980479233792764, 0.09464913951492064, 0.07773875062331678, 0.061308002194995624, 0.04669164134361472, 0.03449199062342134, 0.024801112027058207, 0.017407074956957334, 0.01195349034079541, 0.008046847705891327, 0.005319100749005325, 0.0034573967456585863, 0.0022125527680081627, 0.0013955295258207565, 0.0008683549952550507, 0.0005334993262971618, 0.0003238731222366341, 0.00019440731135353436, 0.00011545441424395595, 6.787460721219369e-5, 3.952023262250723e-5, 2.2800529750361676e-5, 1.3039606243838073e-5, 7.395100719337146e-6, 4.160413812760955e-6, 2.3226442288000408e-6, 1.287101715535724e-6, 7.081867486518549e-7, 3.86989854492085e-7, 2.1007410015740289e-7, 1.1330883883835746e-7, 6.073851139093178e-8, 3.236371815533833e-8, 1.7144547456550153e-8, 9.031117237637202e-9, 4.731237135459037e-9",CHC
3.0,"['4', '7', '2', '9', '5', '6', '1', '3', '15']",3.333312167958851,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.12362128682507413, 0.1522406563924194, 0.16010388238382317, 0.14649012148094814, 0.12167708704431875, 0.09405182732195337, 0.0686894399178854, 0.04788530018497485, 0.032097286272813365, 0.020799530536379368, 0.01308537335046997, 0.008018947226383046, 0.004799815150951307, 0.0028124182679238963, 0.001616214054212819, 0.0009123763807156581, 0.0005066410632596831, 0.0002770729544356158, 0.00014938500070193618, 7.947623513650187e-5, 4.175790293750244e-5, 2.1683387740272733e-5, 1.1134892152176325e-5, 5.658105844538783e-6, 2.8465187691156166e-6, 1.4184867823210104e-6, 7.004828275692104e-7, 3.4293091180399265e-7, 1.665000901312756e-7, 8.019919196458032e-8, 3.833634885167628e-8, 1.8191312782394454e-8, 8.57132453646922e-9, 4.011180152556107e-9, 1.8648284737953045e-9, 8.614764387281697e-10, 3.9552572495728585e-10, 1.805162051738862e-10, 8.191168421919833e-11, 3.696042719318138e-11, 1.6586640056579044e-11",CHW
4.0,"['3', '7', '11', '1', '21', '16', '2', '8', '15']",4.842309301802276,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.05737185154931651, 0.09041166308322378, 0.11407476600467693, 0.12402340894680287, 0.12161545087104486, 0.11047944932598518, 0.09451978681065566, 0.0769964503353385, 0.06018836430150041, 0.045412069288839944, 0.033219386623802, 0.023643593265905354, 0.016420394768305962, 0.011153978597102694, 0.007425277541792709, 0.004852463719348316, 0.003117489661866636, 0.001971440555765527, 0.0012284933513527308, 0.0007550755977797172, 0.0004581496985976503, 0.0002746342839098407, 0.00016275305916874872, 9.541095666846708e-5, 5.536104513417208e-5, 3.1810260561760335e-5, 1.810873421271158e-5, 1.0217640541950544e-5, 5.716411569773234e-6, 3.172210283148429e-6, 1.7466638015112035e-6, 9.545485855874973e-7, 5.179059815842906e-7, 2.790500042075365e-7, 1.4934733400272913e-7, 7.941383347357595e-8, 4.196337787649985e-8, 2.2039750070952377e-8, 1.1507625147934375e-8, 5.974250144568218e-9, 3.0844019575086985e-9",CIN
0.0,"['6', '4', '5', '9', '2', '3', '8', '16', '7']",3.777783079341673,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.10218399048801799, 0.13277993364747256, 0.14579445027242208, 0.1402666174342365, 0.12287947185945222, 0.10040203976997168, 0.07766137545035862, 0.05743541940024591, 0.04090195064037753, 0.028196487367616423, 0.018893241009116293, 0.012344824006750901, 0.00788624334834321, 0.004936314724978028, 0.003032989619182142, 0.001832075157021982, 0.0010894168243061426, 0.0006384413694972159, 0.00036911299105956834, 0.00021071357261494224, 0.00011886686927858058, 6.630832316595191e-5, 3.660038089355744e-5, 2.000131023685645e-5, 1.0827002988245346e-5, 5.808123002071549e-6, 3.0890493255565854e-6, 1.629456729246537e-6, 8.52792633325826e-7, 4.429635379960602e-7, 2.284266174157041e-7, 1.1697686660175956e-7, 5.950305427454372e-8, 3.0072390830567445e-8, 1.5103661410631245e-8, 7.540005885911755e-9, 3.742138614511377e-9, 1.846736435022826e-9, 9.063583812420796e-10, 4.424595156309367e-10, 2.1487704939080092e-10",CLE
7.0,"['18', '8', '9', '13', '2', '5', '1', '3', '4']",3.923961338840541,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.09239883309441171, 0.12498885726398463, 0.1419213998474291, 0.1397907139241784, 0.12483368462173319, 0.1036490005331604, 0.08126511907615895, 0.060793130294436525, 0.04371521730527796, 0.030383597199933526, 0.020498752279865553, 0.013469980128400724, 0.008644677829277244, 0.005430701016170613, 0.003345890990336998, 0.002024956296443909, 0.0012055014991146306, 0.0007067869757706474, 0.00040853868549788725, 0.0002330251959345735, 0.00013126642202308515, 7.308081826960295e-5, 4.0238059364007853e-5, 2.19235820370947e-5, 1.1826591128149127e-5, 6.3196412152786956e-6, 3.3465955879339513e-6, 1.7569865887431589e-6, 9.148504273579618e-7, 4.7260392127258014e-7, 2.4229683027166473e-7, 1.233186040904121e-7, 6.232436811279106e-8, 3.1285647001257906e-8, 1.5602432541001795e-8, 7.732046019501095e-9, 3.808379523317972e-9, 1.8647158782887155e-9, 9.077985701599681e-10, 4.394845337205184e-10, 2.1161353405439963e-10",COL
0.0,"['10', '4', '7', '12', '2', '20', '9', '14', '21']",3.7750991889858576,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.1015774126712324, 0.13171183939191072, 0.14594434910265905, 0.1409149588161163, 0.12364426772275335, 0.10104058277716063, 0.07806736565508009, 0.05760777779126234, 0.040894578629277575, 0.028077972321808604, 0.018723671621051746, 0.012166839088264563, 0.007724860532274349, 0.004802764295903739, 0.002929447698838462, 0.0017557337347781363, 0.0010353756122668102, 0.0006014693568504561, 0.0003445493856591828, 0.00019480725455657628, 0.0001087986567735481, 6.0064586535452314e-5, 3.279965300519341e-5, 1.7726702907663142e-5, 9.486868514891828e-6, 5.029919633063652e-6, 2.6432125710553336e-6, 1.3772381734160922e-6, 7.117883707353812e-7, 3.65009292427965e-7, 1.857817989284692e-7, 9.388008874621652e-8, 4.711190364382349e-8, 2.3484545413032964e-8, 1.163129451697304e-8, 5.724816952708281e-9, 2.8007214027735435e-9, 1.3621797795842268e-9, 6.587664412933233e-10, 3.168345998458394e-10, 1.5156714464952158e-10",DET
2.0,"['4', '5', '9', '2', '8', '12', '7', '1', '10']",5.062569330963296,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.0522894991820586, 0.083501727463863, 0.10760781652889725, 0.11926977565457768, 0.11920979745900838, 0.1103669231939222, 0.09621541511851592, 0.07985360325186254, 0.06358910557134173, 0.04886949284989604, 0.03640902430071849, 0.026390044491172195, 0.018662979798647124, 0.012908097689254659, 0.008748767042552359, 0.005820589115540218, 0.0038067183232689274, 0.002450432213608531, 0.0015542424304178883, 0.0009722955223266938, 0.0006004174203763739, 0.00036628223143016073, 0.0002208938697117668, 0.00013177264432936758, 7.780074884400462e-5, 4.5486233724348846e-5, 2.6346057748096186e-5, 1.5124297415033024e-5, 8.608511444139031e-6, 4.85993109361694e-6, 2.7222326818599136e-6, 1.5133749647542276e-6, 8.352517354624614e-7, 4.5777530305212585e-7, 2.492057727515784e-7, 1.3478265723310804e-7, 7.24390807701394e-8, 3.869560653813818e-8, 2.054856528053294e-8, 1.0849475076276107e-8, 5.696589720284671e-9",HOU
0.0,"['4', '8', '1', '9', '21', '3', '17', '7', '6']",3.799619035791736,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.09564001980752808, 0.130424640107714, 0.1464288088705954, 0.14252909217939036, 0.12555900627954975, 0.10271503948760884, 0.07927428483285423, 0.058334595964415245, 0.04123676920409062, 0.028160916490592686, 0.01865929284783763, 0.01203711137703773, 0.007581191004039712, 0.004672384256755897, 0.002823330411954994, 0.0016753927532194865, 0.0009777158292585092, 0.0005617952215696181, 0.0003181814512093123, 0.00017779122733660687, 9.80947697558726e-5, 5.348157118541453e-5, 2.8831987883936234e-5, 1.537864833968549e-5, 8.12028501216528e-6, 4.246670402376845e-6, 2.2006263899628533e-6, 1.1304307040819638e-6, 5.758458003287198e-7, 2.909945058150042e-7, 1.4592164117594309e-7, 7.26340846010833e-8, 3.589774328464795e-8, 1.762021841402291e-8, 8.591652454695244e-9, 4.162556852301854e-9, 2.0042510150615766e-9, 9.592615856949808e-10, 4.56451042556609e-10, 2.1597220359735785e-10, 1.016290367278595e-10",KCR
1.0,"['6', '7', '9', '5', '8', '10', '3', '13', '15']",4.583502241351804,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.06440402314263378, 0.09815964035469293, 0.12167468341688577, 0.12952501306220907, 0.12427412078357375, 0.11039623798756015, 0.09230295924757508, 0.0734419185083922, 0.056046288411216456, 0.041263344869377765, 0.029441246144241245, 0.02043030996327831, 0.013828612915823995, 0.009151765245607076, 0.0059336644162403624, 0.003775467569733405, 0.0023609212586469474, 0.00145279500137705, 0.0008806826541853927, 0.0005264413984983136, 0.0003105787179422227, 0.00018097550871358435, 0.00010423060017612272, 5.9370334680849456e-5, 3.346482175290664e-5, 1.8675651698623882e-5, 1.0323704980473249e-5, 5.6552901200765816e-6, 3.0711811063147407e-6, 1.6540376844706188e-6, 8.837326343208386e-7, 4.685620581635723e-7, 2.4660932633589796e-7, 1.2887378836855615e-7, 6.688688280506807e-8, 3.448576202036597e-8, 1.7666714869603606e-8, 8.994507523645825e-9, 4.551845790511687e-9, 2.290150825529742e-9, 1.1457243765644727e-9",LAA
8.0,"['8', '2', '1', '5', '9', '6', '3', '7', '4']",5.83499429160328,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.03593582034658899, 0.0628703982982541, 0.08703439404261855, 0.10301655959348843, 0.10959801378787931, 0.10775938045911138, 0.09959580765900554, 0.08751556827504679, 0.07370402168639857, 0.059850216887718063, 0.04707788069325554, 0.03600260626258134, 0.026847434699196218, 0.019569659613414656, 0.013972122729292213, 0.009787965131473083, 0.006737807832448767, 0.004563521128980218, 0.0030445657434370636, 0.0020027413421204758, 0.00130011060328148, 0.0008335513313600579, 0.0005281854303792944, 0.0003309923505377453, 0.00020524677796341322, 0.00012600509057916377, 7.662316504174775e-5, 4.617230393274437e-5, 2.7582028005089717e-5, 1.6340071756249366e-5, 9.603121464391052e-6, 5.600645637974914e-6, 3.242332290685767e-6, 1.8637524984508855e-6, 1.0639950862118657e-6, 6.034115673938342e-7, 3.400207858960416e-7, 1.9041631538631712e-7, 1.0599687953668067e-7, 5.8661130679624337e-8, 3.2281197294310316e-8",LAD
3.0,"['3', '5', '11', '7', '9', '16', '6', '12', '4']",4.013427708794016,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.0902881209044, 0.12172257122427088, 0.1387241927843222, 0.13762531608027245, 0.12399187970837168, 0.10398847885136378, 0.0824304725525367, 0.062391843300826234, 0.04542203939074379, 0.03197897357322976, 0.021864731849030993, 0.014566364541473949, 0.009481070832562078, 0.006042685083345998, 0.003778151531995823, 0.0023210992932513113, 0.0014030198060598377, 0.0008354142793463844, 0.0004905192409101188, 0.00028426354530651016, 0.0001627225432037759, 9.207647200715456e-5, 5.153523078018063e-5, 2.8547449878330335e-5, 1.5659104506309765e-5, 8.509629758988584e-6, 4.583409143949646e-6, 2.44779056901276e-6, 1.2966621738715246e-6, 6.815425366071581e-7, 3.5555587426943393e-7, 1.8416053173439318e-7, 9.472725474495414e-8, 4.840058793003972e-8, 2.4571050896818697e-8, 1.2396170638777991e-8, 6.216260391067963e-9, 3.099061212869471e-9, 1.5362670318812996e-9, 7.573740541240067e-10, 3.7138853610631895e-10",MIA
0.0,"['6', '9', '4', '2', '1', '21', '19', '5', '3']",4.3293498433219035,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40","0.0784121421712998, 0.10978783616111736, 0.12899232874127445, 0.13208515396296305, 0.12283420656749384, 0.10634711167919148, 0.08703606562365061, 0.06802478253839013, 0.05114333355234459, 0.0371897307520556, 0.02626573611198095, 0.01807723717944135, 0.012156824391102342, 0.008006062611059338, 0.005172936982521677, 0.0032844383847139796, 0.0020520123308851133, 0.0012630033754319708, 0.0007666222494391373, 0.00045930831499035185, 0.0002718456824739966, 0.00015905511845690402, 9.205743918747098e-5, 5.273610874079798e-5, 2.9917350769702497e-5, 1.681553258877851e-5, 9.368275640481181e-6, 5.175385738475816e-6, 2.836077971542174e-6, 1.542167924499342e-6, 8.323722108552466e-7, 4.460669834474556e-7, 2.3740739485927371e-7, 1.2551824939165496e-7, 6.593823533838761e-8, 3.4425333436105325e-8, 1.786552513965261e-8, 9.217878844302134e-9, 4.7293278614594715e-9, 2.4131926472916114e-9, 1.2248285640977717e-9",MIL
